book_id,Title,Author,Publication Year
25747193,"Ballet Cat Dance! Dance! Underpants! (Ballet Cat, #2)",Bob Shea,2016
25753208,It's Not Jack and the Beanstalk,Josh Funk,2017
25774391,"Goodbye Summer, Hello Autumn",Kenard Pak,2016
25774400,Bossy Flossy,Paulette Bogan,No year listed
25776235,"Of Mice and Magic (Hamster Princess, #2)",Ursula Vernon,2016
25777470,Mamasaurus,Stephan Lomp,2016
25777478,The Sandwich Thief,Andre Marois,2016
25785533,"The Misadventures of Max Crumbly: Locker Hero (Max Crumbly, #1)",Rachel Renee Russell,2016
25785550,"Cockatoo, Too",Bethanie Deeney Murguia,2016
25785628,Freedom in Congo Square,Carole Boston Weatherford,2016
25785644,"A Hungry Lion, or A Dwindling Assortment of Animals",Lucy Ruth Cummins,2016
25785679,"Spot, the Cat",Henry Cole,2016
25785700,"Oh No, Astro!",Matt Roeser,2016
25785760,"Ida, Always",Caron Levis,2016
25785795,Peddles,Elizabeth Rose Stanton,2016
25785835,Bloom,Doreen Cronin,2016
25786968,How to Dress a Dragon,Thelma Lynne Godin,2016
25790900,If You Were Me and Lived in...China: A Child's Introduction to Culture Around the World,Carole P. Roman,2015
25792108,The Night Children,Sarah Tsiang,2015
25810041,Good Night Like This,Mary Murphy,2016
25817053,When Spring Comes,Kevin Henkes,2016
25817094,Little Penguin Gets the Hiccups,Tadgh Bentley,2015
25817173,"Go to Sleep, Monster!",Kevin Cornell,2016
25817214,There's a Giraffe in My Soup,Ross Burach,2016
25817244,Swatch: The Girl Who Loved Color,Julia Denos,2016
25817295,"Oops, Pounce, Quick, Run!: An Alphabet Caper",Mike Twohy,2016
25817312,The Remarkable Journey of Charlie Price,Jennifer Maschari,2016
25817352,Worm Loves Worm,J.J. Austrian,2016
25819506,"Royal Wedding Disaster (From the Notebooks of a Middle School Princess, #2)",Meg Cabot,2016
25827818,The Dog That Nino Didn't Have,Edward van de Vendel,2015
25861929,Tell Me a Tattoo Story,Alison McGhee,2016
25862144,What To Do With a Box,Jane Yolen,2016
25885733,Red: The True Story of Red Riding Hood,Liesl Shurtliff,2016
25893605,Also An Octopus,Maggie Tokuda-Hall,2016
25893607,A Big Surprise for Little Card,Charise Mericle Harper,2016
25893615,Swap!,Steve Light,2016
25893618,How to Find Gold,Viviane Schwarz,2016
25893621,"Alan's Big, Scary Teeth",Jarvis,No year listed
25893953,The Water Princess,Susan Verde,No year listed
25897667,"Snail and Worm: Three Stories About Two Friends (Snail & Worm, #1)",Tina Kugler,2016
25897689,Treat,Mary     Sullivan,2016
25897709,Yaks Yak: Animal Word Pairs,Linda Sue Park,2016
25897915,Weekends with Max and His Dad,Linda Urban,2016
25898513,The Knowing Book,Rebecca Kai Dotlich,2016
25937834,Secret Tree Fort,Brianne Farley,2016
25937835,"The Princess in Black and the Hungry Bunny Horde (The Princess in Black, #3)",Shannon Hale,2016
25937838,Crossing Niagara: The Death-Defying Tightrope Adventures of the Great Blondin,Matt Tavares,2016
25937839,"Anything But Ordinary Addie: The True Story of Adelaide Herrmann, Queen of Magic",Mara Rockliff,2016
25937860,The Whale,Vita Murrow,2016
25937868,A Brave Bear,Sean  Taylor,2016
25940437,Nope,Drew Sheneman,2017
25940577,"See You in the Cosmos, Carl Sagan",Jack Cheng,2017
25942973,The Artist and Me,Shane Peacock,No year listed
25943070,Skunk on a String,No listed author,2016
25943073,The Ugly Dumpling,Stephanie  Campisi,2016
25943089,How Do Dinosaurs Stay Friends?,Jane Yolen,2016
25943103,Super Happy Magic Forest,Matty Long,2016
25943115,Lionheart,Richard Collingridge,2016
25965546,"Dream On, Amber",Emma Shevah,2015
25985387,Seaside,Wylde Scott,2015
25986287,Mary Had a Little Glam,Tammi Sauer,2016
25986310,Teeny Tiny Toady,Jill Esbaum,2016
25986808,"The White Cat and the Monk: A Retelling of the Poem ""Pangur Bán""",Jo Ellen Bogart,No year listed
26029215,Who Will Dance with Little Mouse?,No listed author,2016
26030690,Horrible Bear!,Ame Dyckman,2016
26030734,"The Wild Robot (The Wild Robot, #1)",Peter  Brown,2016
26031158,This Is Not a Picture Book!,Sergio Ruzzier,2016
26031159,Old MacDonald Had a Truck,Steve Goetz,2016
26031162,Flora and the Peacocks,Molly Idle,2016
26031260,Waylon! One Awesome Thing,Sara Pennypacker,2016
26031263,Good Night Owl,Greg Pizzoli,2016
26061560,The Biggest Story: How the Snake Crusher Brings Us Back to the Garden,Kevin DeYoung,2015
26074148,"One Day in the Eucalyptus, Eucalyptus Tree",Daniel Bernstrom,2016
26074168,Swing Sideways,Nanci Turner Steveson,2016
26075973,Let's Play!,Herve Tullet,2016
26084419,The Typewriter,Bill Thomson,2016
26109090,"The Family Fletcher Takes Rock Island (Family Fletcher, #2)",Dana Alison Levy,2016
26109254,Who Broke the Teapot?!,Bill Slavin,No year listed
26150587,"Douglas, You Need Glasses!",Ged Adamson,2016
26154225,Hector and Hummingbird,Nicholas John Frith,2016
26158710,Funny Girl,Lisa Brown,2017
26192916,Hensel and Gretel: Ninja Chicks,Corey Rosen Schwartz,2016
26195707,Cimarron Girl,Mike Blanc,2016
26196416,Everywhere and All Around,Pimm van Hest,2016
26240600,The Grumpy Pets,Kristine A. Lombardi,2016
26240643,Cloth Lullaby: The Woven Life of Louise Bourgeois,Amy Novesky,2016
26240679,Inspector Flytrap,Tom Angleberger,2016
26245095,"If You Ever Want to Bring a Piano to the Beach, Don't!",Elise Parsley,2016
26245753,Rules of the House,Mac Barnett,2016
26245965,Explorers of the Wild,Cale Atkinson,2016
26265899,Surf's Up,Kwame Alexander,2016
26396182,A Friend for Mole,Nancy Armo,2016
26396202,Little One,Jo Weaver,2016
26485297,Bears Make the Best Reading Buddies,Carmen Oliver,2016
26587067,The Friend Ship,Kat Yeh,2016
26587069,Let Me Finish!,Minh Le,2016
26597631,As Time Went By,Jose Sanabria,2016
26618833,Don't Call Me Grandma,Vaunda Micheaux Nelson,2016
26619447,Too Many Carrots,Katy Hudson,2016
26722927,The Cow Who Climbed a Tree,Gemma Merino,2016
26722945,Grumpy Pants,Claire Messer,2016
26778871,Good Morning Yoga: A Pose-By-Pose Wake Up Story,Mariam Gates,2016
26778924,A Baby's Guide to Surviving Dad,Benjamin Bird,2016
26795357,Eleven and Holding,Mary Penney,2016
26796307,Poor Little Guy,Elanna Allen,2016
26800718,The Someday Birds,Sally J. Pla,2017
26807978,Baker's Magic,Diane Zahler,2016
26813380,When Friendship Followed Me Home,Paul Griffin,2016
26827329,Bunny's Book Club,Annie Silvestro,2017
26830489,Mike and the Dog-Gone Labradoodle (The Pet Shop Society #1),Emlyn Chand,No year listed
26836186,"Prisoner of Ice and Snow (Prisoner of Ice and Snow, #1)",Ruth Lauren,2017
26836203,Vilonia Beebe Takes Charge,Kristin L. Gray,2017
26875552,As Brave As You,Jason Reynolds,2016
26889416,Never Follow a Dinosaur,Alex Latimer,No year listed
26890712,Frank and Lucky Get Schooled,Lynne Rae Perkins,2016
26891408,The Goldfish Boy,Lisa   Thompson,2017
26892060,"Sticks & Stones (Upside-Down Magic, #2)",Sarah Mlynowski,2016
26892078,Barnacle Is Bored,Jonathan Fenske,2016
27015381,Too Many Moose,Lisa Bakos,2016
27064348,Ms. Bixby's Last Day,John David  Anderson,2016
27064356,Otter Goes to School,Sam Garton,2016
27070088,Samira and the Skeletons,Camilla Kuhn,2016
27070440,Would a Worm Go on a Walk?,Hannah C. Hall,2016
27158837,Introducing Teddy: A Gentle Story About Gender and Friendship,Jess Walton,No year listed
27170026,The Truth About My Unbelievable Summer...,Davide Cali,2016
27180099,Life Without Nico,Andrea Maturana,2016
27204268,The Witch With The Glitch,Adam Maxwell,2015
27204445,Extremely Cute Animals Operating Heavy Machinery,David Gordon,2016
27206403,It Came in the Mail,Ben Clanton,2016
27206426,The Moon's Almost Here,Patricia MacLachlan,2016
27206444,Ada's Violin: The Story of the Recycled Orchestra of Paraguay,Susan Hood,2016
27206447,The Sword in the Stove,Frank W. Dormer,2016
27206454,The Storyteller,Evan Turk,2016
27206458,The Summer Nick Taught His Cats to Read,Curtis Manley,2016
27206495,A Tiger Tail:,Mike Boldt,2016
27206506,Six Kids and a Stuffed Cat,Gary Paulsen,2016
27209234,Wonderland: A Coloring Book Inspired by Alice's Adventures,Amily Shen,2016
27209283,Finding Wild,Megan Wagner Lloyd,2016
27209447,Lion Lessons,Jon Agee,2016
27210365,School of the Dead,Avi,2016
27210509,Woodpecker Wants a Waffle,Steve Breen,2016
27245931,Excellent Ed,Stacy McAnulty,2016
27247476,"The Thank You Book (Elephant & Piggie, #25)",Mo Willems,2016
27268328,Kat Greene Comes Clean,Melissa Roske,2017
27272478,The Not So Quiet Library,Zachariah OHora,2016
27272488,"Stars So Sweet (All Four Stars, #3)",Tara Dairman,2016
27414388,The Bear Who Wasn't There,LeUyen Pham,2016
27414401,A Small Thing . . . but Big,Tony Johnston,2016
27414408,Finding Perfect,Elly Swartz,2016
27414419,Cat Knit,Jacob Grant,2016
27414441,Samson in the Snow,Philip C. Stead,2016
27414464,Leave Me Alone!,Vera Brosgol,No year listed
27414472,In Plain Sight,Richard    Jackson,2016
27426098,The Losers Club,Andrew Clements,2017
27431021,The Bad Guys: Episode 2: Mission Unpluckable,Aaron Blabey,2015
27431978,It Is Not Time for Sleeping,Lisa Graff,2016
27508688,The Castle in the Mist,Amy Ephron,2017
27508739,Greetings from Witness Protection!,Jake Burt,2017
27779277,This book is out of control!,Richard Byrne,2016
27791901,A Morning with Grandpa,Sylvia  Liu,2016
27806725,Don't Touch This Book!,Bill   Cotter,2016
27833671,Counting with Barefoot Critters,Teagan White,2016
27833832,My Friend Maggie,Hannah E. Harrison,2016
27905565,The Snurtch,Sean Ferrell,No year listed
27969099,"The Changelings (Changelings, #1)",Christina Soontornvat,2016
28008154,The Uncorker of Ocean Bottles,Michelle Cuevas,2016
28079765,If You Were Me and Lived In...Italy: A Child's Introduction to Cultures Around the World,Carole P. Roman,2015
28114499,Henry & Leo,Pamela Zagarenski,2016
28114520,Real Cowboys,Kate Hoefler,2016
28118479,The Sound of Silence,Katrina Goldsaito,2016
28169511,A Boy Named Queen,Sara Cassidy,2016
28186006,Six Dots: A Story of Young Louis Braille,Jennifer Fisher Bryant,2016
28186170,The Liszts,Kyo Maclear,2016
28186174,Almost a Full Moon,Hawksley Workman,2016
28210996,I Dissent: Ruth Bader Ginsburg Makes Her Mark,Debbie Levy,2016
28217813,One Half from the East,Nadia Hashimi,2016
28250952,Du Iz Tak?,Carson Ellis,No year listed
28256172,Maxwell the Monkey Barber,No listed author,2016
28256239,A Family Is a Family Is a Family,Sara O'Leary,2016
28256325,I Am Josephine:,Jan Thornhill,2016
28256492,"Howard Wallace, P.I. (Howard Wallace, P.I., #1)",Casey Lyall,2016
28259037,The Magic Word,Mac Barnett,2016
28259085,"Frazzled: Everyday Disasters and Impending Doom (Frazzled, #1)",Booki Vivat,2016
28259095,I Am a Story,Dan Yaccarino,2016
28259112,Foxheart (Foxheart #1),Claire Legrand,2016
28260589,"The Great Shelby Holmes (The Great Shelby Holmes, #1)",Elizabeth Eulberg,No year listed
28269196,Gertrude and Toby's Friday Adventure (Gertrude and Toby #1),Shari Tharp,2016
28439554,Penguin Problems,Jory John,2016
28449045,When the Sea Turned to Silver,Grace Lin,2016
28450979,"The Very Fluffy Kitty, Papillon (Papillon, #1)",A.N. Kang,2016
28450986,"We Are Growing! (Elephant & Piggie like reading!, #2)",Laurie Keller,2016
28450988,"The Cookie Fiasco (Elephant & Piggie Like Reading!, #1)",Dan Santat,2016
28450996,The Happiest Book Ever,Bob Shea,2016
28473874,We Found A Hat,Jon Klassen,2016
28477047,Groovy Joe: Ice Cream and Dinosaurs,Eric Litwin,2016
28502766,"Home Sweet Motel (Welcome to Wonderland, #1)",Chris Grabenstein,2016
28503853,Narwhal: Unicorn of the Sea  (A Narwhal and Jelly Book #1),Ben Clanton,No year listed
28512515,Pete the Cat and the Missing Cupcakes,James Dean,2016
28515652,Have You Seen Elephant?,David Barrow,No year listed
28580791,Oxford Roald Dahl Dictionary,No listed author,2016
28586748,We Found a Hat,Jon Klassen,2016
28587650,I Don't Want to Be Big,Dev Petty,2016
28588003,A Hat for Mrs. Goldman: A Story About Knitting and Love,Michelle Edwards,2016
28588031,"Where Are You Going, Baby Lincoln? (Tales from Deckawoo Drive, #3)",Kate DiCamillo,2016
28588033,Applesauce Weather,Helen Frost,2016
28588172,The Day Santa Stopped Believing in Harold,Maureen Fergus,2016
28588173,Solutions for Cold Feet and Other Little Problems,Carey Sookocheff,2016
28588346,Preaching to the Chickens,Jabari Asim,2016
28593019,Margo Thinks Twice,No listed author,2016
28594336,The Poet's Dog,Patricia MacLachlan,2016
28595925,Captain Pug: The Dog Who Sailed the Seas,Laura James,2016
28598448,Being a Captain is Hard Work (Captain No Beard),Carole P. Roman,No year listed
28620390,Threads,Ami Polonsky,2016
28637454,Armstrong: The Adventurous Journey of a Mouse to the Moon,Torben Kuhlmann,2016
28637460,The Bear Who Couldn't Sleep,Caroline Nastro,2016
28665595,A Squiggly Story,Andrew Larsen,2016
28665601,The Branch,Mireille Messier,2016
28665602,The Day I Became a Bird,Ingrid Chabbert,2016
28665603,Lucy and Company,Marianne Dubuc,2016
28686880,Lucy,Randy Cecil,No year listed
28686882,Juana and Lucas,Juana Medina,2016
28691962,King Baby,Kate Beaton,2016
28692029,Even Superheroes Have Bad Days,Shelly Becker,2016
28695473,The Music in George's Head: George Gershwin Creates Rhapsody in Blue,Suzanne Slade,2016
28807752,Skeleton Tree,Kim Ventrella,2017
28814845,"Return (Journey Trilogy, #3)",Aaron Becker,No year listed
28818354,The Princess and the Warrior: A Tale of Two Volcanoes,Duncan Tonatiuh,2016
28818713,Archie Snufflekins Oliver Valentine Cupcake Tiberius Cat,No listed author,2016
28863276,You Belong Here,M.H. Clark,2016
28863341,What Do You Do with a Problem?,Kobi Yamada,2016
28869877,Cat on the Bus,Aram Kim,2016
28953953,The Littlest Bigfoot,Jennifer Weiner,2016
28954058,"Big Bear, Small Mouse",Karma Wilson,2016
28954098,Best in Snow,April Pulley Sayre,2016
28957063,The Polar Bear,Jenni Desmond,No year listed
28957150,Dreaming of Mocha,An Swerts,2016
28957170,Princess Lemonella,Saarein te Brake,2016
28962955,Tek: The Modern Cave Boy,Patrick McDonnell,2016
28963662,How This Book Was Made,Mac Barnett,2016
28963877,Nanette's Baguette,Mo Willems,2016
28963889,Hotel Bruce,Ryan T.  Higgins,2016
28964168,The Pruwahaha Monster,Jean-Paul Mulders,2016
28965129,Noisy Night,Mac Barnett,2017
29058875,The Night the Stars Went Out,Suz Hughes,2016
29058881,Herbie's Big Adventure,Jennie Poh,2016
29058898,Bedtime for Batman,Michael Dahl,2016
29065122,Do Not Bring Your Dragon to the Library,Julie Gassman,2016
29068867,You Don't Want a Unicorn!,Ame Dyckman,2017
29092951,The Princess in Black Takes a Vacation (The Princess in Black #4),Shannon Hale,2016
29101625,Canticos: Los Pollitos / Canticos: Little Chickies,No listed author,2016
29102787,Shawn Loves Sharks,Curtis Manley,2017
29102801,Escargot,Dashka Slater,2017
29102822,Cilla Lee-Jenkins: Future Author Extraordinaire,Susan  Tan,2017
29102841,Forget Me Not,Ellie Terry,2017
29102861,The Doll's Eye,Marina Cohen,2017
29102876,Grand Canyon,Jason Chin,2017
29102892,Tony,Ed Galing,2017
29102893,Laundry Day,Jessixa Bagley,2017
29102924,One Proud Penny,Randy Siegel,2017
29102930,"XO, OX: A Love Story",Adam Rex,2017
29102937,Wolf in the Snow,Matthew Cordell,2017
29152096,The Storybook Knight,Helen Docherty,2016
29236560,The Cat From Hunger Mountain,Ed Young,2016
29241131,"Hey, That's MY Monster!",Amanda Noll,2016
29279220,Madeline Finn and the Library Dog,Lisa Papp,2016
29280247,Root Beer Candy and Other Miracles,Shari Green,No year listed
29358300,The Night Voyage: A Magical Adventure and Coloring Book,No listed author,2016
29363357,The Worst Breakfast,China Mieville,2016
29403531,I Am Not a Number,Jenny Kay Dupuis,2016
29453528,If You Were Me And Lived In ... Egypt,Carole P. Roman,2016
29467250,Give Please a Chance,Bill O'Reilly,2016
29501125,A Well-Mannered Young Wolf,Jean Leroy,2016
29509353,Fairy Eyeglasses (Fairy Senses #1),Emily Martha Sorensen,No year listed
29520077,The Dead Bird,Margaret Wise Brown,2016
29563587,Dragonwatch (Dragonwatch #1),Brandon Mull,2017
29580147,Rocket-Bye,Carole P. Roman,2016
29623561,The Spell Thief (Little Legends #1),Tom Percival,No year listed
29630236,If You Were Me and Lived in...Ancient Greece (An Introduction to Civilizations Throughout Time Book 1),Carole P. Roman,No year listed
29632243,A Child's First Book of Trump,Michael Ian Black,2016
29662496,Goodnight Everyone,Chris Haughton,2016
29662645,Tidy,Emily Gravett,2016
29837703,If You Were Me and Lived in... Elizabethan England,Carole P. Roman,No year listed
29855810,The Best Mistake Mystery (The Great Mistake Mysteries #1),Sylvia McNicoll,2017
29875411,Egg,Kevin Henkes,2017
29938979,Royal Day Out (From the Notebooks of a Middle School Princess #1.5),Meg Cabot,2016
29939780,"Cogheart (The Cogheart Adventures, #1)",Peter Bunzl,2016
29940755,Round,Joyce Sidman,2017
29996858,The Matchstick Castle,Keir Graff,2017
30008939,I Am Jim Henson,Brad Meltzer,2017
30037874,Train I Ride,Paul   Mosier,2017
30051627,"Double Down (Diary of a Wimpy Kid, #11)",Jeff Kinney,2016
30095473,The Pants Project,Cat Clarke,2017
30096742,If You Were Me and Lived In...Colonial America,Carole P. Roman,2016
30144490,Goodnight Batcave,Dave Croatto,2016
30146437,If You Were Me and Lived In...Renaissance Italy,Carole P. Roman,2016
30201334,Sloppy Wants a Hug,Sean Julian,2017
30205595,Stepping Stones: A Refugee Family's Journey,Margriet Ruurs,2016
30206048,"Bob, Not Bob!: *to be read as though you have the worst cold ever",Liz Garton Scanlon,2017
30220406,Malala: Activist for Girls' Education,Raphaele Frier,2017
30220489,Pirates in the Library,Nadia Ali,2016
30250405,The Girl Who Saved Christmas,Matt Haig,2016
30254920,Spunky Little Monkey,Bill Martin Jr.,2017
30268071,"A Greyhound, a Groundhog",Emily Jenkins,2017
30268422,The Unexpected Love Story of Alfred Fiddleduckling,Timothy Basil Ering,2017
30268423,"Great, Now We've Got Barbarians!",Jason Carter Eaton,2017
30312747,Not Quite Narwhal,Jessie Sima,2017
30312802,Olivia the Spy,Ian Falconer,No year listed
30312840,"This House, Once",Deborah Freedman,No year listed
30312854,If I Had a Little Dream,Nina Laden,2017
30312876,"All Ears, All Eyes",Richard    Jackson,2017
30364127,Over and Under the Pond,Kate Messner,2017
30364136,"Mighty, Mighty Construction Site",Sherri Duskey Rinker,2017
30375421,Claymates,Dev Petty,2017
30422487,Life on Mars,Jon Agee,2017
30555639,Little Fox in the Forest,Stephanie Graegin,2017
30652368,Me and Marvin Gardens,A.S. King,2017
30652384,The Rooster Who Would Not Be Quiet!,Carmen Agra Deedy,2017
30653691,Olga and the Smelly Thing from Nowhere,Elise Gravel,2017
30653731,A Boy Called Bat,Elana K. Arnold,2017
30653839,Chester and Gus,Cammie McGovern,2017
30684816,When God Made You,Matthew Paul Turner,2017
